Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Customer_Name,Email,City,Product_Name,Category,Price
18925,7726,1971,2025-03-14,2.0,Kelly Novak,charlenelewis@simmons-beck.com,Hickston,Popular,Electronics,199.33
18926,2183,2752,2023-10-24,5.0,Mary Suarez,christopher94@hotmail.com,Kaylaburgh,Face,Electronics,277.52
18927,9788,2092,2024-06-07,6.0,,,,Major,Furniture,290.67
18928,705,8641,2023-05-24,7.0,James Nelson,danielschristina@yahoo.com,Port Andrewfurt,Doctor,Electronics,454.07
18929,4460,2061,2023-10-24,7.0,Brett Wilson,emilyrangel@dixon.com,East Jasonview,Own,Toys,116.5
18930,5902,721,2024-01-04,5.0,Timothy Baker,harperbonnie@yahoo.com,West Ashleyfort,Anything,Books,88.56
18931,3259,3941,2024-05-07,6.0,Mr. Steven Rice Ii,chelsearodriguez@gmail.com,Arthurburgh,Exactly,Furniture,81.08
18932,4915,1236,2024-01-03,10.0,Cody Ramsey,arichards@yahoo.com,Smithport,Heart,Electronics,222.05
18933,4451,9851,2024-06-21,10.0,Adam Le Iv,evelynbaxter@prince.info,North Sara,Born,Electronics,99.98
18934,4317,2726,2023-10-11,8.0,Jake Lutz,pmaldonado@gray-sanders.com,Cherylfurt,Tonight,Furniture,227.1
18935,1655,2081,2024-06-20,8.0,Patricia Nelson,lorikeller@austin.com,Carlaport,Senior,Toys,390.39
18936,9832,6242,2023-08-17,8.0,,,,War,Electronics,204.48
18937,9700,9176,2024-08-21,3.0,,,,Owner,Furniture,122.39
18938,6468,2031,2025-02-22,10.0,Miss Jessica Moore,brenda18@hotmail.com,Port Robert,Weight,Furniture,81.18
18939,2208,2857,2023-06-26,3.0,Chloe Reynolds,adamsrhonda@thompson.com,Alexstad,Station,Electronics,326.65
18940,9535,3666,2024-04-08,8.0,Paula Kaufman,spencer38@gmail.com,East Jacobshire,Plant,Electronics,210.54
18941,9107,7939,2023-06-02,6.0,Tracy Bryant,westjohn@hunt.com,Lake Amy,Safe,Electronics,442.9
18942,9920,9699,2024-07-03,10.0,,,,Work,Electronics,253.92
18943,3341,1536,2023-09-09,2.0,Tammy Jones,thomaswheeler@hotmail.com,New Derek,Do,Furniture,190.39
18944,9030,8037,2023-08-20,10.0,Christine Becker,david73@hotmail.com,Georgeside,Stay,Books,357.53
18945,4300,1996,2024-01-30,3.0,David Hardy,cassie93@hotmail.com,Knoxberg,Including,Books,487.5
18946,9216,745,2023-12-17,10.0,Amanda Crane,grantrebekah@rodriguez.com,Lake Bradleymouth,Put,Books,472.17
18947,1027,3528,2024-04-02,1.0,Dana Glass,gerald41@yahoo.com,New Jason,Nearly,Toys,179.51
18948,4457,9201,2024-10-25,7.0,Kimberly Murray,michaelevans@gmail.com,Jenniferville,Conference,Furniture,253.92
18949,2635,9157,2024-05-28,7.0,Robert Mclean,seth29@hotmail.com,Williamfort,Book,Furniture,416.88
18950,4113,1914,2023-08-04,5.0,Amber Anderson,colleen02@yahoo.com,South Alexanderburgh,Relate,Furniture,128.29
18951,4065,6090,2024-09-30,8.0,Laura Smith,vmercado@yahoo.com,Thomasberg,Own,Furniture,318.27
18952,4761,5150,2023-11-17,5.0,Kenneth Gibbs,garrisonrhonda@spears.com,Lynnstad,Order,Books,340.67
18953,6452,9528,2024-06-05,4.0,Ryan Huang,mooredonna@hotmail.com,Colemanberg,Control,Electronics,291.72
18954,8912,8664,2024-10-04,8.0,Kelly Fowler,richardjenkins@gonzalez-taylor.org,Michelleshire,Charge,Toys,170.28
18955,1389,6762,2023-09-20,2.0,Mrs. Lori Hurley,carla59@washington.com,Port Bradley,Entire,Electronics,73.78
18956,5875,450,2024-12-12,2.0,Lauren Salas,simsalan@lopez.com,Lake Mitchellport,Join,Books,102.42
18957,227,5651,2025-02-20,3.0,Rebekah Costa,aarongarcia@york.info,North Kimview,Whether,Electronics,486.04
18958,5134,281,2023-09-29,2.0,Katrina Reyes Md,christopheranderson@gmail.com,Smithmouth,Deep,Books,155.57
18959,6983,2417,2023-11-24,10.0,Stephanie Lopez Md,rogerslee@powell.com,Port Markville,Remain,Furniture,167.25
18960,6414,1797,2023-09-18,2.0,Marissa Carpenter,justingarcia@gmail.com,South John,Pay,Electronics,388.03
18961,2527,7910,2024-05-03,3.0,Michelle Odonnell,kaitlyn73@yahoo.com,Alicialand,Somebody,Furniture,29.07
18962,7061,1191,2024-06-21,8.0,Meghan Alexander,colinrobertson@buckley.com,Matthewhaven,Work,Books,472.63
18963,3382,2656,2024-11-11,2.0,Mr. Michael Jones,douglasnicole@yahoo.com,Ramosview,Table,Toys,5.2
18964,9310,5026,2024-05-04,5.0,Danny Roberts,allendaniel@gmail.com,Hopkinsview,Himself,Furniture,103.59
18965,9772,9319,2023-08-25,5.0,,,,Indicate,Toys,7.3
18966,9826,3591,2023-07-21,10.0,,,,Result,Furniture,264.94
18967,9845,2151,2024-06-30,6.0,,,,Experience,Electronics,146.95
18968,6259,5417,2024-01-02,3.0,Mary Holland,colinwilliams@hotmail.com,Evansport,Certain,Books,494.27
18969,3144,5978,2024-03-22,3.0,Brandon Adams,micheleconway@nguyen-miller.biz,North Matthew,Father,Furniture,217.04
18970,6011,7611,2023-10-17,2.0,Brent Rose,juan62@hotmail.com,New Rodneystad,Nice,Electronics,191.71
18971,4657,304,2024-02-16,2.0,Monica Green,riverawesley@gmail.com,Ryanmouth,Degree,Books,186.41
18972,9935,8680,2024-04-22,3.0,,,,Report,Electronics,168.12
18973,5989,6368,2024-01-08,7.0,Philip Davidson,ucontreras@hotmail.com,Zimmermanshire,Case,Electronics,344.51
18974,1349,6229,2025-03-15,5.0,Robert Atkins,iavery@villa-gonzalez.com,New Eric,What,Furniture,15.65
18975,2097,6680,2025-02-21,5.0,Joshua Martin,wendy38@mitchell-flores.biz,Nicoleberg,Wrong,Books,455.19
18976,7537,3469,2025-01-05,4.0,Brooke Wilkins,taylordougherty@johnson.com,Lake Molly,Blue,Furniture,350.45
18977,5371,9803,2024-10-17,4.0,Alexander Pope,christopher76@gmail.com,Richardston,At,Electronics,407.18
18978,7356,3980,2024-09-12,7.0,Adrian Daniel,jonescatherine@cohen.net,Lake Donnahaven,War,Furniture,48.36
18979,209,5600,2025-01-27,5.0,Christian Padilla,kbranch@gmail.com,Edwardsstad,What,Toys,260.12
18980,7310,8366,2023-07-03,5.0,Carolyn Jennings,zmclaughlin@gmail.com,Annchester,News,Electronics,115.54
18981,2586,9093,2024-12-15,9.0,Victor Travis,jimenezthomas@booth-campbell.com,Karlachester,Perhaps,Books,375.14
18982,3356,588,2024-01-07,1.0,James Taylor,xwagner@gmail.com,East Danielleville,Truth,Furniture,190.0
18983,4201,8023,2025-03-09,9.0,Michael Lopez,charlesjones@aguilar.com,North Ryan,If,Books,217.05
18984,3589,6630,2023-11-08,4.0,Terri Flynn,laurascott@gmail.com,New William,Everyone,Books,169.66
18985,8147,8434,2024-01-31,6.0,Donald Branch,kristi82@hotmail.com,Juanfort,Beautiful,Books,354.48
18986,6291,3417,2024-05-06,10.0,Martha Chavez,alison86@yahoo.com,Powelltown,Administration,Furniture,312.63
18987,309,2051,2023-12-23,3.0,Michael Tyler,kwhite@gmail.com,South Lori,Range,Books,382.85
18988,2986,811,2025-01-31,9.0,Miguel Perez,kennedykendra@yahoo.com,Cruzton,Body,Electronics,349.01
18989,9123,8091,2024-09-28,3.0,Jaime Marsh,danielmoore@yahoo.com,North Samantha,Hair,Books,278.95
18990,4168,3466,2024-07-17,7.0,Jessica Sanchez Md,nguyenmarcus@gmail.com,Welchland,Throughout,Books,74.92
18991,7171,5748,2024-07-31,6.0,Mrs. Tammy Oconnor Md,deleonbrenda@robinson.net,Mitchellfort,Country,Books,94.46
18992,937,185,2024-05-27,6.0,William Reynolds Dvm,kelly96@gmail.com,Perkinsland,Decide,Electronics,389.65
18993,8012,7748,2023-12-02,4.0,Micheal Hernandez,whitneydavid@thomas.org,Jonesshire,Receive,Toys,251.15
18994,662,9935,2023-05-07,2.0,Ronald Stewart,yjohnson@carpenter.biz,New Saramouth,Late,Electronics,223.9
18995,8186,3800,2024-06-19,8.0,Natalie Wagner,jennifer50@henson.com,Jeffreyborough,Science,Electronics,119.7
18996,4884,2052,2025-01-27,4.0,Jonathan Steele,grayjames@johnson.biz,New Richardport,Chance,Toys,97.16
18997,3447,2774,2023-11-22,2.0,David Campbell,brenda88@yahoo.com,South Ashley,President,Books,286.02
18998,4,2350,2024-08-22,8.0,James Atkinson,carmen49@yahoo.com,Murphyport,Since,Electronics,185.05
18999,6624,305,2023-04-24,7.0,Rebecca Garza,fholden@navarro-matthews.info,Barnesberg,Nothing,Books,347.22
19000,2832,9498,2023-12-15,10.0,Shirley Sanders,jonathanreynolds@vargas.org,Marieburgh,Play,Electronics,71.62
19001,5590,7538,2023-04-24,6.0,Gerald Moore,april68@buck.net,New Jacobstad,Wide,Toys,207.44
19002,5157,942,2023-07-19,5.0,Vanessa Rogers,robinsonjessica@gmail.com,Weissville,Herself,Toys,159.56
19003,9456,8837,2024-01-29,5.5,Mark Smith,qgeorge@wilson-guzman.com,Amandaborough,Way,Furniture,88.28
19004,7616,1924,2023-08-20,4.0,Daniel Coleman,david99@hotmail.com,Eugenebury,Enjoy,Toys,314.82
19005,6455,7117,2023-12-16,3.0,Donna Bates,justin69@hotmail.com,New Caitlynbury,Situation,Toys,22.83
19006,8992,1343,2024-06-23,4.0,Steve Romero,jacobzamora@yahoo.com,Troymouth,Especially,Books,308.2
19007,7567,5801,2024-01-30,4.0,Stephanie Harper,dward@yahoo.com,East David,Long,Electronics,292.13
19008,8014,6524,2023-08-05,2.0,Zachary Miller,cristinavillegas@yahoo.com,Gonzalesland,Name,Toys,5.65
19009,5180,1947,2024-03-19,5.0,Danny Oconnor,korozco@yahoo.com,West Carlos,Contain,Books,164.7
19010,9089,7613,2023-07-02,5.0,Julie Liu,toddperry@gmail.com,Montgomerystad,Apply,Books,265.49
19011,5002,9724,2025-04-01,5.0,Michele Parker,katieramsey@yahoo.com,Port Rebecca,Happy,Books,315.38
19012,9240,5116,2024-10-15,4.0,Karen Patel,qraymond@hotmail.com,Meganfurt,Response,Books,6.98
19013,8116,7735,2025-03-23,4.0,Mr. Ryan Nixon,anthony45@yahoo.com,West Abigailchester,Treat,Furniture,349.99
19014,1240,7573,2025-01-07,10.0,Lauren Bartlett,brianhaney@hotmail.com,Harrisonmouth,Wonder,Toys,478.1
19015,9589,9696,2023-06-25,4.0,Debbie Clarke,iwillis@hotmail.com,New Kimberlyview,Owner,Electronics,351.14
19016,2881,1530,2023-10-22,10.0,Melanie Bridges,mirandahuynh@gmail.com,East Kathleenport,Risk,Books,449.78
19017,3101,3626,2024-08-26,4.0,Billy Murphy,kristiperez@humphrey.net,East Katherine,Effort,Books,368.91
19018,2362,5984,2024-01-31,1.0,William Chapman,judy18@tyler-clements.info,Bryanberg,Adult,Books,232.59
19019,2038,1116,2025-02-02,1.0,James Shah,christianandrade@hotmail.com,Whitemouth,Just,Toys,295.49
19020,8639,687,2024-08-11,10.0,James Sweeney,foxkristin@yahoo.com,Port Jamesburgh,Pull,Toys,184.05
19021,5127,1802,2024-09-12,7.0,Samuel Perez,erinstewart@gmail.com,Zimmermanfurt,Read,Books,127.2
19022,8468,9020,2024-12-15,1.0,Colin Brown,robertsaustin@rivera.com,Jasonchester,Close,Books,138.51
19023,9468,4876,2024-08-05,1.0,Cynthia Howard,jennifermartinez@burke.biz,New Michelle,Win,Furniture,427.44
19024,9180,2578,2023-04-16,7.0,Andrea Chen,lamtonya@gmail.com,Marytown,Environmental,Books,302.13
19025,9996,3480,2024-07-01,2.0,,,,Trip,Toys,241.88
19026,1728,1901,2023-07-29,7.0,Jeffrey Parsons,wcole@yahoo.com,Lake Benjaminfort,Later,Electronics,469.89
19027,6333,8380,2024-05-08,5.0,Sherry Grant,kathy78@manning.com,Port Jamesshire,Civil,Electronics,11.65
19028,626,3624,2025-01-03,5.0,Lisa Morales,coreycortez@hotmail.com,South Ericville,Mrs,Toys,148.92
19029,604,3287,2024-03-30,5.0,Melissa Brown,imartin@escobar.com,North Austinshire,Wait,Books,371.77
19030,1424,961,2023-07-21,3.0,Scott Parsons,josecraig@brown.info,East Casey,Edge,Furniture,202.79
19031,8579,5124,2024-06-26,1.0,Rebecca Harris,craigmelissa@harris.info,West Karenville,Market,Books,407.18
19032,4512,4618,2024-10-25,10.0,Paul Alvarez,rodriguezfrank@wagner.com,New Michelle,Value,Electronics,317.93
19033,73,2602,2023-08-29,7.0,Mitchell Meyer,jodibaker@best-booth.net,Lake Gregtown,Without,Toys,88.25
19034,7262,687,2023-08-21,6.0,Carlos Davis,ernestpierce@mcbride.com,Port Patrick,Pull,Toys,184.05
19035,8745,7854,2024-03-11,5.0,Jaime Robinson,fnguyen@yahoo.com,New Glen,Total,Electronics,355.43
19036,9926,309,2023-09-30,4.0,,,,Agreement,Electronics,17.26
19037,4060,2290,2024-08-21,10.0,Donna Green,shelby37@yahoo.com,Sanchezshire,Spring,Electronics,41.03
19038,4534,2924,2023-08-08,5.5,Richard Kane,granteric@sanchez.biz,Juliamouth,Movie,Electronics,170.42
19039,5843,620,2023-07-02,2.0,Pamela Heath,lawrencekelly@hotmail.com,Ericland,Republican,Toys,483.17
19040,6296,9466,2023-12-04,1.0,William Reeves,melanie68@roberts.com,Tatestad,Produce,Toys,443.04
19041,1001,3028,2023-11-20,5.0,Thomas Smith,april63@roberts.com,West Melissa,Set,Books,69.69
19042,3963,6770,2024-06-25,3.0,Michael Phillips,charlesmoreno@hotmail.com,South Brianhaven,By,Toys,392.48
19043,210,6975,2024-06-27,5.0,Nancy Allen,elizabeth49@porter.com,Christopherchester,I,Toys,95.34
19044,3276,2145,2024-06-29,4.0,James Hernandez,brian00@hotmail.com,Whitneyport,Rise,Books,227.92
19045,9550,8461,2023-11-14,3.0,Andrew Smith,lydia40@gmail.com,South Annamouth,Dark,Toys,270.71
19046,8460,1391,2025-01-30,3.0,Lisa Roberts,seth64@gomez.com,Smithville,Police,Furniture,170.51
19047,2276,4254,2023-06-04,4.0,Alexandra Buckley,lhall@hotmail.com,Thomasstad,Few,Toys,303.02
19048,7106,3419,2024-11-07,5.0,Christina Gomez,cory58@yahoo.com,Port Martin,Feel,Electronics,20.16
19049,1186,6338,2025-02-25,10.0,Sarah Hickman,grossdaniel@gmail.com,Bowenborough,Treatment,Books,22.82
19050,1123,8678,2023-12-14,5.0,Arthur Griffin,darrenparker@benson-cox.biz,Bakerstad,Success,Furniture,372.52
19051,1848,2981,2025-02-04,4.0,Joshua Tanner,rose72@yahoo.com,Brandonville,Product,Electronics,154.24
19052,9222,9289,2024-06-24,5.0,Louis Gonzales,carolynjohnson@yahoo.com,Lake Madison,Nation,Toys,138.8
19053,4226,2320,2023-05-28,1.0,David Lee,ggibson@maxwell-dunn.biz,New Brittanyfurt,Find,Electronics,154.04
19054,7091,9198,2023-11-18,8.0,Ethan Kelly,raymond53@gmail.com,Joshuahaven,Old,Electronics,371.06
19055,7744,3905,2024-02-09,9.0,Carolyn Chang,bvang@dean.info,Floydbury,Tv,Toys,493.65
19056,142,7765,2023-11-08,9.0,Christina Hall,sharonhenderson@johnson.com,Westside,Audience,Books,400.66
19057,5220,9074,2024-07-20,7.0,Jimmy Campbell,vegaperry@lewis-prince.biz,South Justin,Consumer,Toys,220.3
19058,8448,9066,2023-08-22,1.0,Charlotte Francis,larsondavid@mason-waller.biz,North Ethan,Military,Furniture,186.66
19059,6942,7742,2024-11-08,7.0,Jennifer Brown,ashleysmith@myers.com,Masonchester,Defense,Furniture,426.66
19060,3590,1505,2024-11-29,2.0,Angela Johnson,sandersnicole@nelson.com,New Hollymouth,Prepare,Electronics,407.92
19061,1346,4902,2025-01-24,9.0,Christina Tyler,beanjill@gmail.com,Lake Craig,Often,Electronics,191.14
19062,4095,5957,2024-12-05,6.0,Rachael Summers,yfisher@ortiz-hernandez.com,Eatonport,Market,Books,454.18
19063,1835,7080,2024-03-06,6.0,Robin Morrison,normanamanda@krause.com,West Emilyton,Sea,Books,248.68
19064,2739,4057,2023-06-28,7.0,Johnny Larson,sarah71@ruiz.com,Brownburgh,Around,Electronics,354.51
19065,9239,7568,2024-07-28,4.0,Robert Padilla,misty06@gmail.com,Tinastad,At,Electronics,7.73
19066,9163,6475,2024-08-13,5.0,Jamie Smith,conniecastillo@gmail.com,Jasonview,Owner,Toys,263.05
19067,5168,5548,2024-09-09,1.0,Deborah Martinez,cacosta@thomas.com,Ericmouth,Hear,Electronics,24.96
19068,1677,263,2023-10-06,5.0,Steven Mullins,paul72@gmail.com,West Leslie,Cell,Electronics,106.45
19069,9372,6792,2023-08-16,2.0,Ralph Bauer,teresa31@yahoo.com,Hardyland,Ever,Electronics,444.85
19070,9117,5515,2025-03-30,3.0,Carl Thompson,lbrown@green-burns.org,North Lindseyland,Blood,Electronics,387.18
19071,1893,3330,2023-06-28,4.0,Sarah Vargas,maria04@mcknight.com,East Jessicabury,Picture,Books,30.78
19072,3074,1712,2023-12-09,3.0,Brittany Boyle,gregory21@gmail.com,Jenniferborough,List,Furniture,51.7
19073,8580,4095,2025-03-08,10.0,Monica Welch,jacksonjoseph@levine-mckinney.com,Wrightburgh,Vote,Furniture,320.0
19074,4321,3938,2023-10-05,4.0,Wendy Smith,vmartinez@quinn.biz,Lawrencefurt,Door,Electronics,421.05
19075,8512,6491,2024-06-18,4.0,Alicia Robinson,robertcarr@yahoo.com,Weberton,Brother,Books,99.19
19076,7778,1922,2024-09-12,7.0,Wesley Horne,jenniferstephenson@tucker-haynes.biz,Lake Christinabury,Successful,Books,319.76
19077,3834,2792,2023-12-22,3.0,Alice Morgan,elizabeth50@hotmail.com,Maryville,Walk,Toys,411.02
19078,9235,8784,2023-04-25,1.0,Megan Graham,robert69@cooper.com,Kristenland,Even,Books,315.7
19079,916,1996,2023-10-07,9.0,Karen Solomon,jerry53@hotmail.com,Hardinport,Including,Books,487.5
19080,3618,8050,2024-05-07,3.0,Michael Thomas,melissarose@norman-perez.org,Paulaburgh,Wait,Toys,15.47
19081,190,7217,2024-10-25,10.0,Jeffrey Washington,taylortroy@ramsey-camacho.net,Port Toddchester,Discover,Electronics,353.39
19082,8228,4023,2024-08-21,2.0,Ashley Jackson,michaelshelton@gmail.com,East Megantown,Hotel,Toys,179.36
19083,7444,7578,2024-07-24,5.5,Christopher Snow,aferguson@kelly.com,Webbville,Expect,Electronics,410.17
19084,6589,5788,2023-11-30,4.0,Brendan Anderson,gjones@hotmail.com,Andrewsville,Article,Furniture,179.59
19085,9294,6193,2023-10-13,6.0,Michael Robinson,jasonwilson@richards.com,Marialand,Light,Toys,377.67
19086,5194,8027,2025-02-07,8.0,Joseph Medina,ooneal@contreras.com,West Wayne,Camera,Electronics,57.46
19087,7168,4814,2025-01-12,8.0,Amanda Smith,dacosta@hotmail.com,South Carrie,Relationship,Books,253.92
19088,8384,317,2023-11-20,9.0,Felicia Parker,lopezabigail@yahoo.com,Clarkmouth,Factor,Electronics,37.12
19089,5010,2318,2023-05-03,1.0,Debbie Gonzalez,rdixon@coleman-reese.net,East Phillipfurt,Action,Toys,303.26
19090,792,8823,2023-05-08,10.0,Michele Solomon,erica21@hotmail.com,Thompsonside,Hold,Furniture,498.24
19091,3949,5127,2024-11-02,3.0,Joseph Stanton,jeffrey09@yahoo.com,Marymouth,Success,Books,287.61
19092,3824,1345,2024-05-06,2.0,Tom Goodwin,reginald17@powell.com,Lewisside,Natural,Furniture,499.44
19093,2805,8996,2025-01-26,6.0,Nicole Terry,ghodge@hotmail.com,Leeshire,Tough,Toys,36.23
19094,9738,1655,2024-10-18,6.0,,,,Trial,Books,394.76
19095,127,1805,2024-05-30,6.0,Timothy Jones,michaelmiller@fitzgerald-johnson.com,New Sheri,Book,Electronics,184.53
19096,9921,9988,2024-06-28,9.0,,,,Ever,Electronics,40.84
19097,8447,5718,2025-01-16,3.0,Daniel Grimes,michael94@hotmail.com,Matthewchester,Administration,Books,409.42
19098,3166,1394,2023-05-06,7.0,Jordan Williams,jlee@gmail.com,Ronaldfurt,Difficult,Furniture,146.1
19099,7860,4792,2024-10-15,10.0,Pamela Norris,carrollmatthew@yahoo.com,West Jasonmouth,Sign,Toys,63.91
19100,3108,9501,2024-01-30,3.0,Catherine Hardy,mikefields@chavez.com,Kristinshire,Although,Electronics,114.2
19101,7045,1967,2023-07-28,6.0,Harry Gardner,gbrown@jordan-johnson.info,Hernandezburgh,Fact,Furniture,223.53
19102,713,5631,2024-10-19,8.0,Tim Robinson,shane02@hotmail.com,East Leahshire,Tax,Furniture,178.39
19103,105,5391,2024-09-18,3.0,Seth Brooks,rrussell@arias.net,West Michaelbury,Successful,Books,10.63
19104,3027,6822,2023-10-07,8.0,Paul Ortega,sheila46@hotmail.com,Daniellemouth,Far,Furniture,441.59
19105,2881,3868,2024-06-27,8.0,Melanie Bridges,mirandahuynh@gmail.com,East Kathleenport,Education,Furniture,164.92
19106,492,9478,2024-10-03,7.0,Joseph Velez,ramirezshelby@robles.com,South Elizabeth,Main,Electronics,171.26
19107,3946,8849,2024-12-24,5.0,James Cantrell,barry74@gmail.com,West Lindaberg,Enough,Furniture,481.42
19108,3571,4477,2024-12-29,8.0,Christopher Howard,rwright@anderson.com,Wrightville,Meet,Toys,485.45
19109,7790,7312,2025-03-28,3.0,Rachel Roberts,annette33@gordon.com,Lake Michaelhaven,Money,Toys,161.52
19110,1931,3845,2023-08-28,3.0,Laura Davidson,xdavenport@yahoo.com,Ryanborough,Though,Books,130.1
19111,6535,8059,2023-08-19,10.0,Mrs. Megan Carson,darlenelowery@gmail.com,New Andrewstad,There,Books,65.8
19112,2432,4301,2025-01-30,10.0,Eric Lee,frankshawn@yahoo.com,Laurenmouth,Child,Toys,155.05
19113,3557,10037,2023-09-28,10.0,Amber Riddle,jsmith@hotmail.com,Richardview,Material,Toys,219.39
19114,2445,4491,2024-12-17,5.0,Dr. Mason Mullen Dvm,mercadokristy@lawrence-sanchez.com,Fernandoland,Industry,Books,472.22
19115,6880,4738,2024-11-19,8.0,Garrett Pineda,zsmith@park.org,Harrisonstad,Ball,Furniture,451.2
19116,4932,6428,2024-08-28,8.0,Peter Sullivan,ronald15@white-orr.net,Christineborough,Quite,Toys,21.21
19117,1814,1403,2023-12-12,4.0,Ethan Koch,paul45@hotmail.com,East Deborah,Adult,Books,57.63
19118,3655,3734,2024-06-30,3.0,Kathryn Wood,danielmitchell@hotmail.com,North Kimberlyton,Much,Electronics,293.88
19119,7996,895,2023-07-19,2.0,Daniel Wilson,hartnancy@nichols.com,Wilsontown,Also,Toys,244.34
19120,6538,1886,2024-11-01,1.0,Jaime Martin,kimberly88@carlson.org,West Jesusstad,Thus,Toys,236.84
19121,987,5754,2024-02-23,5.5,Hector Kent,howard40@rodriguez.com,Dariusberg,Ok,Furniture,71.81
19122,8606,375,2024-01-27,10.0,Antonio Taylor,jenny37@farley.info,Cruzland,Your,Toys,403.36
19123,3190,2121,2024-05-20,4.0,Rebecca Tate,wsimon@yahoo.com,Mcclainview,Election,Furniture,106.9
19124,276,4629,2023-09-07,8.0,Brenda Brown,mwatts@yahoo.com,Lake Donaldtown,Kitchen,Toys,323.56
19125,6892,6465,2023-05-12,7.0,Kristen Hines,imassey@yahoo.com,New Sarah,Staff,Furniture,290.33
19126,270,5307,2024-01-24,2.0,Mary Lopez,amyperez@gmail.com,North Troybury,Perhaps,Electronics,293.8
19127,65,1846,2025-03-21,9.0,Gabriella Terrell,nortoncrystal@mccullough.com,Pattersonview,South,Books,299.13
19128,7418,9384,2024-09-09,3.0,Michelle Peterson,hernandezjodi@ortiz.com,Kristenland,Tough,Electronics,394.43
19129,627,1838,2024-07-01,5.0,Mrs. Samantha Dixon,yknox@cox.com,Nancyfort,Air,Electronics,292.62
19130,1712,2410,2023-08-26,7.0,Emily Roth Dds,david07@gmail.com,Nguyenfort,Detail,Furniture,467.91
19131,6573,3225,2024-11-07,1.0,Caroline Parks,juliehicks@yahoo.com,Lake Douglasport,Throw,Furniture,275.23
19132,6400,577,2024-08-06,10.0,David Lopez,morgan15@nicholson.com,South Lisaville,Interest,Electronics,218.93
19133,4137,5822,2023-06-28,9.0,Marcus Lopez,zevans@yahoo.com,Wilsonmouth,Open,Furniture,336.08
19134,3310,8207,2024-10-24,6.0,Tasha Brown,pageangelica@morgan.info,Amberville,Hear,Books,311.97
19135,5355,9065,2024-10-05,6.0,Mercedes Wright,tonyolson@galloway.com,North Sherry,Single,Electronics,100.76
19136,4932,2599,2024-04-11,8.0,Peter Sullivan,ronald15@white-orr.net,Christineborough,Six,Furniture,339.63
19137,6747,5376,2023-05-27,9.0,John George,carrmichelle@rivera-gallagher.com,Lake Courtneyview,Act,Books,319.34
19138,8936,1740,2024-10-10,8.0,Kevin Davis,karawilliams@gmail.com,Evansmouth,Fish,Electronics,17.58
19139,6182,9891,2025-03-31,5.0,Amy Hurley,kkirk@gmail.com,Meganland,Return,Toys,366.58
19140,5319,6380,2024-08-19,3.0,Karen Gallagher,petersonconnie@gmail.com,East Ryanberg,Far,Books,436.54
19141,3452,9758,2024-12-21,10.0,Diane Turner,walkerleslie@yahoo.com,South Isaacburgh,Price,Toys,437.87
19142,2669,8489,2025-01-03,9.0,Monica Walker,sullivanlisa@gmail.com,West Edwardbury,Spring,Toys,492.76
19143,7,8625,2023-05-29,6.0,Kenneth Gomez,leah28@hotmail.com,Georgeview,Cover,Toys,226.9
19144,360,6654,2023-11-04,10.0,Ashley Roberts,xchurch@hotmail.com,Lake Maureen,Different,Furniture,232.86
19145,5750,1800,2023-08-24,9.0,Cheryl Johnson,lisacarter@hotmail.com,North Jeffreyfort,Training,Furniture,441.69
19146,3012,3570,2024-06-23,2.0,Jonathan Alvarez,qsparks@gmail.com,Wrighttown,Bed,Furniture,266.57
19147,5862,8704,2023-12-19,1.0,Christine Brock,sarah72@soto-king.com,Morenobury,Pm,Books,232.89
19148,4222,2746,2024-05-10,2.0,Jessica Vega,erinhodges@ewing-watson.com,Nicholsfurt,Available,Books,80.24
19149,6599,1125,2023-11-18,1.0,Robert Beck,morriseric@gmail.com,East Sarahton,Market,Toys,20.62
19150,758,9763,2024-04-21,7.0,Jeremy Perkins,lori23@hotmail.com,Melissaland,Buy,Furniture,329.16
19151,7818,5603,2025-04-03,7.0,Teresa Whitney,garciachristopher@prince.com,Howardville,Radio,Furniture,313.68
19152,3526,9533,2024-11-07,6.0,Joshua Green,robert75@mclaughlin-callahan.info,Flynnburgh,Current,Books,487.89
19153,790,5981,2024-10-15,4.0,Thomas Martin,nelsoneric@yahoo.com,Weeksstad,Real,Furniture,489.1
19154,3472,4740,2023-10-01,3.0,Darlene Wilson,gomezmichael@mitchell.com,South Michael,Body,Furniture,72.63
19155,9660,4843,2023-09-12,4.0,,,,Family,Furniture,21.21
19156,6921,4384,2024-11-16,1.0,Renee Lee,larry74@ramos.com,South Gavin,Cover,Electronics,44.87
19157,2426,1079,2024-03-16,4.0,Alejandro Miranda,shale@gmail.com,New Amandastad,Ask,Electronics,458.24
19158,8970,3444,2025-01-07,5.5,Courtney Prince,whitney41@gmail.com,West Sean,Rise,Electronics,185.38
19159,7558,4912,2024-09-19,7.0,Amanda Cooper,gallegosmatthew@boyd.net,West Benjamin,Those,Furniture,294.33
19160,6864,8495,2023-07-23,8.0,Valerie Jordan,amoore@morales.com,Rhondaton,Cause,Books,199.63
19161,3045,2406,2025-03-17,3.0,Richard Miller,ericmckee@gmail.com,Joshuaville,College,Furniture,209.9
19162,4051,7679,2024-08-11,7.0,Ebony Wilson,coleerin@fowler.com,Rebeccaberg,Prevent,Electronics,103.92
